ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
84860,201208,1,Rang_ingreso_04,Lima,37.0,0.0,1,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
32276,201208,1,Rang_ingreso_01,Provincia,52.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
81146,201208,1,Rang_ingreso_01,Provincia,37.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,1,1,1,1,1,Rango_02,0,0,0,3,8,11,9,0,0,0,0,1,1,4,13,0,4,3,6,5,5,6,6,6,5,1,1,1,1,1,1
94609,201208,0,Rang_ingreso_04,Provincia,37.0,0.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21745,201208,1,Rang_ingreso_07,Lima,62.0,9.0,0,Rango_SDO_02,1640,1610,1620,1560,1020,1240,1,1,1,1,1,1,Rango_03,1,10,11,8,6,7,7,0,0,0,0,0,0,9,9,13,2,13,3,3,3,3,2,2,2,1,1,1,1,1,1
10489,201208,1,Rang_ingreso_02,Lima,20.0,,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,5,3,6,6,4,0,7,2,17,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0
34708,201208,1,Rang_ingreso_02,Provincia,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,1,1,2,1,1,1,1,1,1
33465,201208,1,Rang_ingreso_02,Lima,28.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,35,42,30,21,17,15,2,2,2,2,2,2,1,1,1,1,1,1
38458,201208,1,Rang_ingreso_04,Lima,38.0,6.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,5,7,5,2,3,2,9,6,3,6,14,11,1,1,1,1,1,1,0,0,0,0,0,0
56618,201208,0,Rang_ingreso_01,Lima,50.0,0.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46949,201208,1,Rang_ingreso_04,Provincia,31.0,0.0,0,Rango_SDO_01,10600,10700,360,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4,4,4,3,4,3,1,1,1,1,1,1
35833,201208,0,,Provincia,,0.0,0,Rango_SDO_02,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30770,201208,1,Rang_ingreso_02,Lima,23.0,0.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,18,7,0,0,0,0,0,7,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
3635,201208,1,Rang_ingreso_02,Provincia,30.0,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
7621,201208,0,,Lima,70.0,0.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73008,201208,1,Rang_ingreso_06,Provincia,33.0,0.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,2,2,3,3,1,1,1,1,1,1
21900,201208,1,Rang_ingreso_03,Lima,29.0,2.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,2,4,7,6,4,8,18,3,7,10,10,14,1,1,1,1,1,1,0,0,0,0,0,0
79076,201208,1,Rang_ingreso_06,Lima,32.0,4.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,1,1,1,5,5,0,0,0,0,0,0,8,15,16,5,10,17,1,1,1,1,1,1,1,1,1,1,1,1
67867,201208,1,Rang_ingreso_06,Lima,32.0,6.0,0,Rango_SDO_12,113820,114300,114720,115180,115610,116040,1,1,1,1,1,1,Rango_04,1,1,2,0,1,3,0,4,8,10,12,12,11,6,8,17,13,12,16,1,1,1,1,2,1,0,0,0,0,0,0
72104,201208,0,,Lima,23.0,0.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,2,1,0,0,0,0,1,0,0,0,0,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20758,201208,0,Rang_ingreso_01,,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,22,18,4,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0
93094,201208,1,Rang_ingreso_01,Provincia,37.0,0.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
66681,201208,0,Rang_ingreso_08,,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89570,201208,1,Rang_ingreso_02,Provincia,,0.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26320,201208,1,Rang_ingreso_02,Lima,34.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,15,19,13,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
78436,201208,1,Rang_ingreso_08,Lima,41.0,6.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,6,3,1,4,3,5,0,0,0,0,0,0,9,7,6,11,3,9,4,4,4,5,5,5,1,1,1,1,1,1
60344,201208,1,Rang_ingreso_05,Lima,22.0,1.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,2,0,2,3,3,3,3,3,3,1,1,1,1,1,1
71595,201208,1,Rang_ingreso_01,Lima,58.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
56954,201208,0,,,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99197,201208,1,Rang_ingreso_02,Lima,26.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,1,7,1,5,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
12558,201208,1,Rang_ingreso_03,Provincia,28.0,0.0,0,Rango_SDO_02,8410,7680,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0
97062,201208,1,Rang_ingreso_09,Lima,39.0,10.0,0,Rango_SDO_02,3660,2620,14070,21750,25710,29990,1,1,1,1,1,1,Rango_05,0,6,8,8,9,8,6,0,0,0,0,0,0,5,18,14,20,37,17,6,6,6,6,6,6,1,1,1,1,1,1
32036,201208,1,Rang_ingreso_01,Provincia,23.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
58916,201208,1,Rang_ingreso_01,Lima,31.0,7.0,0,Rango_SDO_01,14300,15600,16780,18030,19310,20440,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
82770,201208,1,Rang_ingreso_04,Lima,33.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,8,1,1,1,1,1,1
99632,201208,0,,Provincia,24.0,0.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88600,201208,1,Rang_ingreso_04,Lima,,0.0,0,Cero,0,0,0,0,0,0,1,1,0,0,0,0,Rango_02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
98467,201208,0,Rang_ingreso_02,,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93566,201208,1,Rang_ingreso_06,Lima,29.0,5.0,0,Rango_SDO_04,7540,7890,8250,8560,8870,9250,1,1,1,1,1,1,Rango_04,0,8,7,14,13,7,11,0,1,0,0,0,0,6,11,15,10,15,10,4,4,4,4,4,3,1,1,1,1,1,1
86278,201208,1,Rang_ingreso_04,Lima,26.0,3.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,0,2,1,0,0,1,0,10,6,1,8,13,15,16,2,0,0,4,11,4,4,4,5,5,5,1,1,1,1,1,1
62998,201208,1,Rang_ingreso_03,Lima,21.0,4.0,0,Rango_SDO_01,1450,1500,710,1660,1310,1920,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,27,21,28,27,17,22,3,3,3,3,1,1,1,1,1,1,0,0
46397,201208,1,Rang_ingreso_01,Lima,81.0,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
77619,201208,1,Rang_ingreso_04,Lima,32.0,7.0,0,Rango_SDO_05,0,0,80,0,0,120,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,18,19,4,0,0,0,16,18,22,15,15,17,1,2,2,1,1,2,0,0,0,0,0,0
96681,201208,1,Rang_ingreso_02,Lima,53.0,0.0,0,Cero,1310,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
83843,201208,1,Rang_ingreso_02,Lima,35.0,6.0,0,Rango_SDO_06,1220,1480,1700,3310,3020,2790,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,4,1,3,4,4,4,4,4,4,1,1,1,1,1,1
48906,201208,1,Rang_ingreso_03,Provincia,30.0,4.0,0,Cero,0,0,0,0,0,0,0,0,1,1,1,1,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,9,0,0,0,1,1,1,3,3,3,0,0,0,0,0,0
65262,201208,1,Rang_ingreso_03,Lima,41.0,4.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,2,2,7,7,5,1,0,0,0,0,0,0,9,19,11,11,21,18,8,8,7,6,6,6,1,1,1,1,1,1
68333,201208,0,,Lima,50.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69326,201208,1,Rang_ingreso_04,Lima,29.0,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
7640,201208,1,Rang_ingreso_01,Provincia,34.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,6,4,1,0,0,0,10,9,7,0,0,0,7,3,2,2,0,0,6,6,6,6,5,5,1,1,1,1,1,1
30838,201208,1,Rang_ingreso_01,Provincia,32.0,2.0,0,Rango_SDO_06,13940,14240,14530,14800,15090,15880,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,13,22,1,0,0,0,5,15,15,18,10,13,6,6,6,6,6,6,0,0,0,1,1,1
94946,201208,1,Rang_ingreso_02,Provincia,28.0,0.0,0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,5,1,1,1,1,1,1
62871,201208,1,Rang_ingreso_03,Lima,30.0,6.0,0,Rango_SDO_05,920,1360,1800,2230,2710,3060,1,1,1,1,1,1,Rango_04,0,1,4,1,3,1,0,0,0,0,0,0,0,0,1,2,2,0,4,6,6,6,7,7,8,1,1,1,1,1,1
54899,201208,1,Rang_ingreso_03,Lima,45.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,1,0,0,0,0,0,6,7,7,3,0,2,4,4,4,4,4,4,1,1,1,1,1,1
22652,201208,1,Rang_ingreso_01,Lima,34.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,3,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
83568,201208,1,Rang_ingreso_06,Lima,37.0,6.0,0,Rango_SDO_01,53970,56250,57170,58230,59260,60280,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,6,7,7,6,2,4,4,4,5,3,1,5,5,5,5,5,5,5,1,1,1,1,1,1
76912,201208,1,Rang_ingreso_03,Lima,36.0,1.0,1,Cero,6510,7910,8270,8710,8660,7180,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,5,5,1,1,1,1,1,1
3431,201208,1,Rang_ingreso_01,Provincia,23.0,0.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,1,1,1,1,2,2,1,1,1,1,1,1
69549,201208,0,Rang_ingreso_02,,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,18,17,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79314,201208,1,Rang_ingreso_03,Lima,25.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1
58387,201208,0,,,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,1,0,2,0,0,5,0,0,0,0,0,19,35,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,201208,1,Rang_ingreso_02,Lima,22.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,8,3,2,18,4,4,3,3,3,3,1,1,1,1,1,1
27859,201208,1,Rang_ingreso_02,Provincia,40.0,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
40214,201208,1,Rang_ingreso_05,Provincia,47.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,4,4,1,1,1,1,1,1
69472,201208,1,Rang_ingreso_01,Lima,37.0,9.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,20,19,14,17,0,0,0,0,0,0,0,0,0,0,0,0
66564,201208,1,Rang_ingreso_01,Lima,27.0,4.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,1,0,1,0,0,7,7,7,6,9,9,3,4,3,3,6,5,1,1,1,1,1,1,1,1,1,1,0,1
56857,201208,1,,,,0.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93952,201208,1,Rang_ingreso_06,Lima,28.0,6.0,0,Rango_SDO_01,82080,14280,340,330,150,3570,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,3,3,3,3,0,1,1,1,1,1
60372,201208,1,,Lima,39.0,0.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70270,201208,1,Rang_ingreso_01,Provincia,48.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1
84057,201208,1,Rang_ingreso_02,Provincia,53.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
7629,201208,0,,Lima,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63251,201208,1,Rang_ingreso_04,Provincia,25.0,0.0,0,Rango_SDO_01,18860,16490,11330,2040,0,0,1,1,1,1,0,0,Rango_04,0,0,0,2,1,0,0,14,16,18,5,0,0,2,0,0,2,0,0,6,7,8,8,7,7,1,1,1,1,1,1
47862,201208,1,Rang_ingreso_06,Lima,35.0,8.0,0,Rango_SDO_12,450,0,110,0,10,0,1,1,1,1,1,1,Rango_04,1,4,5,4,5,2,2,0,0,0,0,0,0,5,5,7,9,10,11,4,4,4,3,3,3,1,1,1,1,1,1
39736,201208,1,Rang_ingreso_06,Lima,33.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,6,6,5,4,1,1,1,1,1,1
94293,201208,0,Rang_ingreso_04,Provincia,23.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,201208,1,,Lima,23.0,2.0,0,Rango_SDO_07,4010,4200,4960,970,620,1880,1,1,1,1,1,1,Rango_04,0,0,0,1,1,0,1,0,0,0,2,0,0,0,7,14,1,0,0,2,2,2,2,2,2,0,0,0,0,1,1
86643,201208,0,Rang_ingreso_01,Provincia,20.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66608,201208,1,Rang_ingreso_08,Lima,35.0,6.0,0,Rango_SDO_13,17960,21260,23330,23180,27850,30070,1,1,1,1,1,1,Rango_05,1,5,1,0,3,3,4,3,7,5,4,6,3,2,12,5,9,6,5,6,6,5,5,5,5,1,1,1,1,1,1
87094,201208,1,Rang_ingreso_03,Lima,31.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,5,0,0,0,2,2,3,3,3,3,0,0,0,0,0,0
43207,201208,1,Rang_ingreso_07,Lima,42.0,,1,Cero,0,520,210,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
72432,201208,1,Rang_ingreso_01,Provincia,20.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62393,201208,1,,Lima,35.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,201208,1,,Lima,35.0,6.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0
25702,201208,0,Rang_ingreso_01,Provincia,64.0,0.0,0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76748,201208,0,Rang_ingreso_03,Lima,29.0,9.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,1,0,3,0,1,0,0,0,2,0,0,16,3,2,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0
76750,201208,1,Rang_ingreso_06,Lima,44.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
55582,201208,1,Rang_ingreso_01,Lima,47.0,0.0,0,Rango_SDO_01,11460,11730,11800,11040,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,5,0,6,4,0,0,1,0,1,3,0,0,2,2,2,2,2,2,1,1,1,1,1,1
23988,201208,1,Rang_ingreso_03,Lima,31.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
71397,201208,0,Rang_ingreso_01,Provincia,38.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,1,2,0,0,0,0,0,0,0,0,9,5,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41523,201208,1,Rang_ingreso_05,Lima,25.0,1.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
68329,201208,0,Rang_ingreso_02,Provincia,28.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86061,201208,1,Rang_ingreso_01,,39.0,,1,Cero,0,550,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,5,1,1,1,1,1,1
30518,201208,1,Rang_ingreso_01,Lima,35.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
83969,201208,1,Rang_ingreso_06,Lima,56.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,6,6,1,1,1,1,1,1
49775,201208,1,Rang_ingreso_03,Lima,23.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,0,0,0,0,0,0,0,0,0,0,0,16,7,12,13,13,10,1,1,1,1,1,1,0,0,0,0,0,0
82370,201208,1,Rang_ingreso_01,Provincia,59.0,0.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
30859,201208,1,Rang_ingreso_04,Lima,25.0,0.0,0,Cero,50,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
